Year,App.,Family,Taxon,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2011,I,Elephantidae,Loxodonta africana,NZ,MZ,,,2,tusks,,H,W
2011,I,Elephantidae,Loxodonta africana,OM,AE,XX,10,,ivory carvings,,E,W
2011,I,Elephantidae,Loxodonta africana,OM,AE,XX,1,5,ivory pieces,,E,W
2011,I,Elephantidae,Loxodonta africana,OM,AE,XX,,1,tusks,,E,W
2011,I,Elephantidae,Loxodonta africana,OM,GB,,88,,ivory carvings,,T,O
2011,I,Elephantidae,Loxodonta africana,PK,AE,ZM,,9,ivory pieces,,P,O
2011,I,Elephantidae,Loxodonta africana,PK,AE,ZM,,6,ivory pieces,,P,W
2011,I,Elephantidae,Loxodonta africana,PL,MZ,,,7,tusks,,H,W
2011,I,Elephantidae,Loxodonta africana,PL,US,XX,,4,ivory carvings,,T,O
2011,I,Elephantidae,Loxodonta africana,PL,US,,5,,ivory carvings,,P,O
2011,I,Elephantidae,Loxodonta africana,PT,MZ,,,16,tusks,,H,W
2011,I,Elephantidae,Loxodonta africana,PY,US,XX,,1,ivory carvings,,T,O
2011,I,Elephantidae,Loxodonta africana,RU,AT,XX,,6,ivory pieces,,T,O
2011,I,Elephantidae,Loxodonta africana,RU,MZ,,,4,tusks,,H,W
2011,I,Elephantidae,Loxodonta africana,RU,US,XX,,2,ivory carvings,,T,O
2011,I,Elephantidae,Loxodonta africana,RU,ZM,,6,,tusks,,H,W
2011,I,Elephantidae,Loxodonta africana,SE,CM,,2,,tusks,,H,W
2011,I,Elephantidae,Loxodonta africana,SE,MZ,,,2,tusks,,H,W
2011,I,Elephantidae,Loxodonta africana,SE,TZ,,2,,tusks,,H,W
2011,I,Elephantidae,Loxodonta africana,SG,GB,XX,33,,ivory pieces,,P,O
2011,I,Elephantidae,Loxodonta africana,SG,GB,XX,8,,ivory pieces,,Q,O
2011,I,Elephantidae,Loxodonta africana,SG,IT,CG,2,,ivory pieces,,P,O
2011,I,Elephantidae,Loxodonta africana,SG,IT,CG,,2,tusks,,P,O
2011,I,Elephantidae,Loxodonta africana,SG,US,XX,,53,ivory carvings,,T,O
2011,I,Elephantidae,Loxodonta africana,SG,US,XX,1,,ivory pieces,,P,O
2011,I,Elephantidae,Loxodonta africana,TW,AU,KE,,4,tusks,,P,O
2011,I,Elephantidae,Loxodonta africana,TW,CA,XX,,3,ivory pieces,,P,O
2011,I,Elephantidae,Loxodonta africana,TW,DE,XX,,1,ivory carvings,,T,O
2011,I,Elephantidae,Loxodonta africana,TW,US,XX,,4,ivory carvings,,T,O
2011,I,Elephantidae,Loxodonta africana,US,AR,XX,,47,ivory carvings,,T,O
2011,I,Elephantidae,Loxodonta africana,US,AR,XX,5,,ivory pieces,,T,O
2011,I,Elephantidae,Loxodonta africana,US,AR,XX,,4,tusks,,T,O
2011,I,Elephantidae,Loxodonta africana,US,AR,ZW,27,,ivory pieces,,T,O
2011,I,Elephantidae,Loxodonta africana,US,AU,XX,1,,ivory carvings,,T,O
2011,I,Elephantidae,Loxodonta africana,US,AU,ZA,1,,ivory carvings,,P,I
2011,I,Elephantidae,Loxodonta africana,US,AU,ZA,1,,ivory carvings,,P,O
2011,I,Elephantidae,Loxodonta africana,US,BE,CD,1,,ivory carvings,,Q,U
2011,I,Elephantidae,Loxodonta africana,US,BE,CD,,5.7,tusks,kg,T,O
2011,I,Elephantidae,Loxodonta africana,US,BE,XX,1,,ivory carvings,,Q,U
2011,I,Elephantidae,Loxodonta africana,US,BW,,2,,tusks,,H,W
2011,I,Elephantidae,Loxodonta africana,US,CA,US,,1,ivory pieces,,P,O
2011,I,Elephantidae,Loxodonta africana,US,CA,XX,1,,ivory carvings,,P,I
2011,I,Elephantidae,Loxodonta africana,US,CA,XX,306,,ivory carvings,,P,O
2011,I,Elephantidae,Loxodonta africana,US,CA,XX,53,,ivory carvings,,P,U
2011,I,Elephantidae,Loxodonta africana,US,CA,XX,1,,ivory carvings,,P,W
2011,I,Elephantidae,Loxodonta africana,US,CA,XX,5,,ivory carvings,,T,O
2011,I,Elephantidae,Loxodonta africana,US,CA,XX,,261,ivory pieces,,P,O
2011,I,Elephantidae,Loxodonta africana,US,CA,XX,6,,ivory pieces,,P,U
2011,I,Elephantidae,Loxodonta africana,US,CA,XX,,14,ivory pieces,,T,O
2011,I,Elephantidae,Loxodonta africana,US,CA,XX,,1,tusks,,P,O
2011,I,Elephantidae,Loxodonta africana,US,CA,ZA,,2,tusks,,P,W
2011,I,Elephantidae,Loxodonta africana,US,CA,,,52,ivory pieces,,P,O
2011,I,Elephantidae,Loxodonta africana,US,CH,XX,3,2,ivory carvings,,Q,O
2011,I,Elephantidae,Loxodonta africana,US,CH,XX,,1,ivory carvings,,Q,W
2011,I,Elephantidae,Loxodonta africana,US,CH,XX,2,108,ivory carvings,,T,O
2011,I,Elephantidae,Loxodonta africana,US,CM,,4,,ivory carvings,,P,I
2011,I,Elephantidae,Loxodonta africana,US,CO,XX,58,,ivory carvings,,P,W
2011,I,Elephantidae,Loxodonta africana,US,DE,XX,2,,ivory carvings,,P,I
2011,I,Elephantidae,Loxodonta africana,US,DE,XX,54,2,ivory carvings,,P,O
2011,I,Elephantidae,Loxodonta africana,US,DE,XX,1,,ivory carvings,,P,W
2011,I,Elephantidae,Loxodonta africana,US,DE,XX,1,,ivory carvings,,Q,I
2011,I,Elephantidae,Loxodonta africana,US,DE,XX,2,,ivory carvings,,Q,O
2011,I,Elephantidae,Loxodonta africana,US,DE,XX,1,,ivory carvings,,T,I
2011,I,Elephantidae,Loxodonta africana,US,DE,XX,24,,ivory carvings,,T,O
2011,I,Elephantidae,Loxodonta africana,US,DK,XX,2,,ivory carvings,,P,I
2011,I,Elephantidae,Loxodonta africana,US,DK,XX,6,,ivory carvings,,P,W
2011,I,Elephantidae,Loxodonta africana,US,ES,XX,2,,ivory carvings,,Q,W
2011,I,Elephantidae,Loxodonta africana,US,ES,XX,1,,ivory carvings,,T,I
2011,I,Elephantidae,Loxodonta africana,US,FR,CG,1,,ivory carvings,,P,U
2011,I,Elephantidae,Loxodonta africana,US,FR,NA,3,,ivory carvings,,T,O
2011,I,Elephantidae,Loxodonta africana,US,FR,NG,,2,tusks,,P,O
2011,I,Elephantidae,Loxodonta africana,US,FR,XX,4,,ivory carvings,,P,O
2011,I,Elephantidae,Loxodonta africana,US,FR,XX,2,,ivory carvings,,Q,O
2011,I,Elephantidae,Loxodonta africana,US,FR,XX,1,,ivory carvings,,T,I
2011,I,Elephantidae,Loxodonta africana,US,FR,XX,51,,ivory carvings,,T,O
2011,I,Elephantidae,Loxodonta africana,US,FR,XX,3,,ivory pieces,,P,W
2011,I,Elephantidae,Loxodonta africana,US,FR,XX,7,,ivory pieces,,T,I
2011,I,Elephantidae,Loxodonta africana,US,GB,XX,51,,ivory carvings,,P,I
2011,I,Elephantidae,Loxodonta africana,US,GB,XX,103,,ivory carvings,,P,O
2011,I,Elephantidae,Loxodonta africana,US,GB,XX,204,,ivory carvings,,P,U
2011,I,Elephantidae,Loxodonta africana,US,GB,XX,37,,ivory carvings,,P,W
2011,I,Elephantidae,Loxodonta africana,US,GB,XX,1,,ivory carvings,,Q,O
2011,I,Elephantidae,Loxodonta africana,US,GB,XX,9,,ivory carvings,,Q,U
2011,I,Elephantidae,Loxodonta africana,US,GB,XX,16,,ivory carvings,,T,I
2011,I,Elephantidae,Loxodonta africana,US,GB,XX,844,,ivory carvings,,T,O
2011,I,Elephantidae,Loxodonta africana,US,GB,XX,6,,ivory pieces,,P,I
2011,I,Elephantidae,Loxodonta africana,US,GB,XX,8,,ivory pieces,,P,U
2011,I,Elephantidae,Loxodonta africana,US,GB,XX,87,,ivory pieces,,P,W
2011,I,Elephantidae,Loxodonta africana,US,GB,XX,1,,ivory pieces,,T,I
2011,I,Elephantidae,Loxodonta africana,US,GB,XX,136,,ivory pieces,,T,O
2011,I,Elephantidae,Loxodonta africana,US,GB,ZA,2.5,,ivory carvings,kg,P,I
2011,I,Elephantidae,Loxodonta africana,US,GB,ZA,32,,ivory carvings,,P,I
2011,I,Elephantidae,Loxodonta africana,US,GB,ZA,15,,ivory carvings,,T,O
2011,I,Elephantidae,Loxodonta africana,US,GH,XX,1,,tusks,,P,I
2011,I,Elephantidae,Loxodonta africana,US,GR,XX,1,,ivory carvings,,Q,O
2011,I,Elephantidae,Loxodonta africana,US,GR,XX,6,,ivory carvings,,Q,W
2011,I,Elephantidae,Loxodonta africana,US,HK,XX,1,,ivory carvings,,T,I
2011,I,Elephantidae,Loxodonta africana,US,IL,XX,3,,ivory carvings,,T,O
2011,I,Elephantidae,Loxodonta africana,US,IT,XX,1,,ivory carvings,,T,O
2011,I,Elephantidae,Loxodonta africana,US,IT,XX,1,,ivory pieces,,P,I
2011,I,Elephantidae,Loxodonta africana,US,JP,XX,16,,ivory carvings,,P,I
2011,I,Elephantidae,Loxodonta africana,US,JP,XX,21,,ivory carvings,,T,O
2011,I,Elephantidae,Loxodonta africana,US,KE,,,78,ivory pieces,,L,I
2011,I,Elephantidae,Loxodonta africana,US,KE,,,224,tusks,,S,I
2011,I,Elephantidae,Loxodonta africana,US,KW,XX,2,,ivory carvings,,P,O
2011,I,Elephantidae,Loxodonta africana,US,KW,XX,,2,ivory carvings,,P,W
2011,I,Elephantidae,Loxodonta africana,US,MX,KE,,2,tusks,,H,O
2011,I,Elephantidae,Loxodonta africana,US,MX,KE,,2,tusks,,P,O
2011,I,Elephantidae,Loxodonta africana,US,NA,,2,,tusks,,H,W
2011,I,Elephantidae,Loxodonta africana,US,NG,,15,,ivory carvings,,P,I
2011,I,Elephantidae,Loxodonta africana,US,NG,,2,,ivory carvings,,T,I
2011,I,Elephantidae,Loxodonta africana,US,NG,,1,,tusks,,T,I
2011,I,Elephantidae,Loxodonta africana,US,NL,XX,1,,ivory carvings,,E,O
2011,I,Elephantidae,Loxodonta africana,US,NL,XX,59,,ivory carvings,,T,I
2011,I,Elephantidae,Loxodonta africana,US,NL,XX,4,,ivory carvings,,T,O
2011,I,Elephantidae,Loxodonta africana,US,NZ,XX,,9,ivory pieces,,P,O
2011,I,Elephantidae,Loxodonta africana,US,PL,XX,58,,ivory carvings,,T,O
2011,I,Elephantidae,Loxodonta africana,US,TZ,,6,20,tusks,,H,W
2011,I,Elephantidae,Loxodonta africana,US,UY,XX,13,,ivory carvings,,T,O
2011,I,Elephantidae,Loxodonta africana,US,VE,XX,2,,tusks,,P,I
2011,I,Elephantidae,Loxodonta africana,US,VN,XX,1,,ivory carvings,,P,I
2011,I,Elephantidae,Loxodonta africana,US,XX,,5,,ivory carvings,,P,I
2011,I,Elephantidae,Loxodonta africana,US,ZA,XX,1,,ivory carvings,,P,I
2011,I,Elephantidae,Loxodonta africana,US,ZA,ZM,4,,ivory carvings,,P,I
2011,I,Elephantidae,Loxodonta africana,US,ZA,ZW,4,,tusks,,H,W
2011,I,Elephantidae,Loxodonta africana,US,ZA,,6,,ivory carvings,,P,I
2011,I,Elephantidae,Loxodonta africana,US,ZA,,2,,tusks,,H,W
2011,I,Elephantidae,Loxodonta africana,US,ZW,,5,,ivory carvings,,P,I
2011,I,Elephantidae,Loxodonta africana,US,ZW,,1,,tusks,,H,I
2011,I,Elephantidae,Loxodonta africana,VN,FR,CD,,7,tusks,,P,O
2011,I,Elephantidae,Loxodonta africana,VN,FR,CF,2,2,tusks,,T,O
2011,I,Elephantidae,Loxodonta africana,VN,FR,GA,2,2,tusks,,T,O
2011,I,Elephantidae,Loxodonta africana,VN,FR,TD,2,2,tusks,,T,O
2011,I,Elephantidae,Loxodonta africana,VN,FR,XX,6,8,tusks,,P,O
2011,I,Elephantidae,Loxodonta africana,XV,CA,,,1,ivory pieces,,Q,O
2011,I,Elephantidae,Loxodonta africana,XV,CA,,,1,tusks,,Q,O
2011,I,Elephantidae,Loxodonta africana,XX,AU,XX,,1,ivory carvings,,P,O
2011,I,Elephantidae,Loxodonta africana,XX,NZ,GB,,1,ivory pieces,,P,O
2011,I,Elephantidae,Loxodonta africana,ZA,GB,XX,11,,ivory carvings,,P,O
2011,I,Elephantidae,Loxodonta africana,ZA,GB,,3,,ivory carvings,,T,O
2011,I,Elephantidae,Loxodonta africana,ZA,MZ,,27,34,tusks,,H,W
2011,I,Elephantidae,Loxodonta africana,ZA,TZ,,15,2,tusks,,H,W
2011,I,Elephantidae,Loxodonta africana,ZM,KE,SG,,100,ivory carvings,,L,I
2011,I,Elephantidae,Loxodonta africana,ZM,KE,SG,,150,ivory pieces,,L,I
2011,II,Elephantidae,Loxodonta africana,AT,NA,,,4,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,AT,ZA,,2,4,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,AT,ZW,,,141.8,tusks,kg,H,W
2011,II,Elephantidae,Loxodonta africana,AT,ZW,,5,,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,AU,ZA,XX,,9,ivory carvings,,P,W
2011,II,Elephantidae,Loxodonta africana,AU,ZA,,,156,ivory carvings,,P,O
2011,II,Elephantidae,Loxodonta africana,AU,ZA,,,8,ivory pieces,,H,
2011,II,Elephantidae,Loxodonta africana,AU,ZA,,,4,ivory pieces,,P,O
2011,II,Elephantidae,Loxodonta africana,AU,ZA,,,124,ivory pieces,,P,W
2011,II,Elephantidae,Loxodonta africana,AU,ZA,,,1,tusks,,P,O
2011,II,Elephantidae,Loxodonta africana,AU,ZA,,,4,tusks,,P,W
2011,II,Elephantidae,Loxodonta africana,BE,ZA,,,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,BE,ZA,,10,10,tusks,,P,W
2011,II,Elephantidae,Loxodonta africana,BE,ZW,,,52.6,tusks,kg,H,W
2011,II,Elephantidae,Loxodonta africana,BE,ZW,,4,,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,BW,ZA,ZA,,19,tusks,,P,W
2011,II,Elephantidae,Loxodonta africana,CA,NA,,,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,CA,ZA,ZW,,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,CA,ZA,,,9,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,CA,ZA,,,2,tusks,,P,O
2011,II,Elephantidae,Loxodonta africana,CA,ZW,,,210.8,tusks,kg,H,W
2011,II,Elephantidae,Loxodonta africana,CH,ZA,,,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,CN,ZA,XX,,13,ivory pieces,,P,W
2011,II,Elephantidae,Loxodonta africana,CN,ZA,XX,,1,tusks,,P,W
2011,II,Elephantidae,Loxodonta africana,CN,ZW,,,216,ivory carvings,g,H,W
2011,II,Elephantidae,Loxodonta africana,CN,ZW,,,82831.46,ivory carvings,g,P,W
2011,II,Elephantidae,Loxodonta africana,CN,ZW,,,3080.38,ivory carvings,kg,P,W
2011,II,Elephantidae,Loxodonta africana,CN,ZW,,3,244,ivory carvings,,P,W
2011,II,Elephantidae,Loxodonta africana,CN,ZW,,,416.8,tusks,g,P,W
2011,II,Elephantidae,Loxodonta africana,CN,ZW,,,22,tusks,kg,H,W
2011,II,Elephantidae,Loxodonta africana,CN,ZW,,,4.824,tusks,kg,P,W
2011,II,Elephantidae,Loxodonta africana,CN,ZW,,2,,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,CN,ZW,,27,2,tusks,,P,W
2011,II,Elephantidae,Loxodonta africana,CR,ZA,,,4,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,CY,ZW,,,338,ivory carvings,g,P,W
2011,II,Elephantidae,Loxodonta africana,CZ,ZA,,,11,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,CZ,ZW,,,6,ivory carvings,kg,P,W
2011,II,Elephantidae,Loxodonta africana,CZ,ZW,,,80.5,tusks,kg,H,W
2011,II,Elephantidae,Loxodonta africana,CZ,ZW,,,3,tusks,kg,P,W
2011,II,Elephantidae,Loxodonta africana,CZ,ZW,,2,25,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,DE,BW,,54,,ivory pieces,,S,W
2011,II,Elephantidae,Loxodonta africana,DE,BW,,4,,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,DE,NA,,13,12,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,DE,ZA,BW,,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,DE,ZA,MZ,,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,DE,ZA,ZW,,2,tusks,,P,W
2011,II,Elephantidae,Loxodonta africana,DE,ZA,,99,,ivory pieces,,S,W
2011,II,Elephantidae,Loxodonta africana,DE,ZA,,10,16,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,DE,ZA,,2,2,tusks,,P,W
2011,II,Elephantidae,Loxodonta africana,DE,ZW,,,202.4,tusks,kg,H,W
2011,II,Elephantidae,Loxodonta africana,DE,ZW,,18,,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,DK,NA,,,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,DK,ZA,BW,,4,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,DK,ZA,,,10,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,DK,ZM,,,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,EG,ZW,,,3,ivory carvings,kg,P,W
2011,II,Elephantidae,Loxodonta africana,EG,ZW,,,2,tusks,,P,W
2011,II,Elephantidae,Loxodonta africana,ES,BW,,3,,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,ES,NA,,,30,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,ES,ZA,BW,,8,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,ES,ZA,MZ,,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,ES,ZA,ZW,,4,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,ES,ZA,,,22,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,ES,ZM,,,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,ES,ZW,,,465.4,tusks,kg,H,W
2011,II,Elephantidae,Loxodonta africana,ES,ZW,,5,,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,FI,ZA,,,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,FR,NA,,,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,FR,ZA,,,12,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,FR,ZM,,,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,FR,ZW,,,78,tusks,kg,H,W
2011,II,Elephantidae,Loxodonta africana,GB,ZA,TZ,,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,GB,ZA,,,6,ivory pieces,,P,W
2011,II,Elephantidae,Loxodonta africana,GB,ZA,,,5,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,GB,ZA,,,2,tusks,,P,W
2011,II,Elephantidae,Loxodonta africana,GB,ZW,,,2.6,ivory carvings,kg,P,W
2011,II,Elephantidae,Loxodonta africana,GB,ZW,,,198.6,tusks,kg,H,W
2011,II,Elephantidae,Loxodonta africana,GR,ZW,,,70,ivory carvings,g,P,W
2011,II,Elephantidae,Loxodonta africana,GR,ZW,,,5,ivory carvings,,P,W
2011,II,Elephantidae,Loxodonta africana,HK,GB,,7,,ivory carvings,,,
2011,II,Elephantidae,Loxodonta africana,HR,ZA,,,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,HU,NA,,,4,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,HU,ZA,,,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,HU,ZW,,,53,tusks,kg,H,W
2011,II,Elephantidae,Loxodonta africana,ID,ZW,,,16,ivory carvings,kg,P,W
2011,II,Elephantidae,Loxodonta africana,ID,ZW,,,20,tusks,kg,P,W
2011,II,Elephantidae,Loxodonta africana,IN,ZW,,,15,ivory carvings,g,P,W
2011,II,Elephantidae,Loxodonta africana,IR,ZW,,,1585,ivory carvings,g,P,W
2011,II,Elephantidae,Loxodonta africana,IR,ZW,,,27.1,ivory carvings,kg,P,W
2011,II,Elephantidae,Loxodonta africana,IR,ZW,,,590,tusks,g,P,W
2011,II,Elephantidae,Loxodonta africana,IR,ZW,,,25,tusks,kg,P,W
2011,II,Elephantidae,Loxodonta africana,IT,NA,,,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,IT,ZA,TZ,,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,IT,ZA,ZW,,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,IT,ZA,,,1,tusks,,P,W
2011,II,Elephantidae,Loxodonta africana,IT,ZW,,,130.6,tusks,kg,H,W
2011,II,Elephantidae,Loxodonta africana,JP,ZW,,,555,ivory carvings,g,P,W
2011,II,Elephantidae,Loxodonta africana,LB,ZW,,,895,ivory carvings,g,P,W
2011,II,Elephantidae,Loxodonta africana,LS,ZW,,,138,ivory carvings,g,P,W
2011,II,Elephantidae,Loxodonta africana,LU,ZW,,,59.2,tusks,kg,H,W
2011,II,Elephantidae,Loxodonta africana,MX,BW,,4,,tusks,,H,O
2011,II,Elephantidae,Loxodonta africana,MX,ZA,,4,,tusks,,H,O
2011,II,Elephantidae,Loxodonta africana,MX,ZA,,,4,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,MX,ZW,,,5,ivory carvings,,P,W
2011,II,Elephantidae,Loxodonta africana,MY,ZA,,,6,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,NA,ZA,,,2,tusks,,P,O
2011,II,Elephantidae,Loxodonta africana,NA,ZA,,2,,tusks,,P,W
2011,II,Elephantidae,Loxodonta africana,NG,FR,BW,,2,tusks,,P,W
2011,II,Elephantidae,Loxodonta africana,NL,MZ,,2,,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,NL,NA,,,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,NO,NA,,,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,NO,ZA,ZW,,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,NO,ZA,ZW,,2,tusks,,P,W
2011,II,Elephantidae,Loxodonta africana,NO,ZA,,2,6,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,PK,ZA,TZ,,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,PK,ZA,ZM,,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,PK,ZW,,,4,ivory carvings,kg,P,W
2011,II,Elephantidae,Loxodonta africana,PK,ZW,,,3.2,tusks,kg,P,W
2011,II,Elephantidae,Loxodonta africana,PL,ZA,,2,,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,PL,ZW,,74,,tusks,kg,H,W
2011,II,Elephantidae,Loxodonta africana,PT,ZA,,,4,ivory pieces,,P,O
2011,II,Elephantidae,Loxodonta africana,RO,ZW,,,1200,ivory carvings,g,P,W
2011,II,Elephantidae,Loxodonta africana,RO,ZW,,,2,ivory carvings,,P,W
2011,II,Elephantidae,Loxodonta africana,RO,ZW,,,6,tusks,,P,W
2011,II,Elephantidae,Loxodonta africana,RU,ZA,BW,,4,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,RU,ZA,MZ,,4,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,RU,ZA,,,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,RU,ZM,,,6,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,RU,ZW,,,405,ivory carvings,g,P,W
2011,II,Elephantidae,Loxodonta africana,RU,ZW,,,248.5,tusks,kg,H,W
2011,II,Elephantidae,Loxodonta africana,SE,ZA,BW,,4,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,SE,ZA,TZ,,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,SE,ZA,,,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,SK,ZA,,,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,SK,ZA,,2,,tusks,,,
2011,II,Elephantidae,Loxodonta africana,SK,ZW,,,12670,ivory carvings,g,P,W
2011,II,Elephantidae,Loxodonta africana,SK,ZW,,,740,tusks,g,P,W
2011,II,Elephantidae,Loxodonta africana,SK,ZW,,,252,tusks,kg,H,W
2011,II,Elephantidae,Loxodonta africana,SK,ZW,,157,,tusks,kg,,
2011,II,Elephantidae,Loxodonta africana,TH,ZA,,,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,TH,ZW,,,2,ivory carvings,,P,W
2011,II,Elephantidae,Loxodonta africana,TZ,ZW,,,5.4,ivory carvings,kg,P,W
2011,II,Elephantidae,Loxodonta africana,TZ,ZW,,,46,tusks,kg,H,W
2011,II,Elephantidae,Loxodonta africana,UA,ZA,,,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,UA,ZW,,,70,tusks,kg,H,W
2011,II,Elephantidae,Loxodonta africana,US,BW,,100,,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,US,CA,XX,,1,ivory pieces,,P,O
2011,II,Elephantidae,Loxodonta africana,US,CA,ZW,,25.4,tusks,kg,H,W
2011,II,Elephantidae,Loxodonta africana,US,CA,ZW,2,,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,US,GH,ZW,1,,ivory carvings,,P,U
2011,II,Elephantidae,Loxodonta africana,US,GR,ZW,1,,tusks,,P,I
2011,II,Elephantidae,Loxodonta africana,US,MX,XX,,1,tusks,,P,O
2011,II,Elephantidae,Loxodonta africana,US,NA,BW,2,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,US,NA,,4,20,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,US,ZA,BW,,6,ivory carvings,,H,W
2011,II,Elephantidae,Loxodonta africana,US,ZA,BW,,73,ivory pieces,,H,W
2011,II,Elephantidae,Loxodonta africana,US,ZA,BW,6,20,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,US,ZA,NA,2,,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,US,ZA,TZ,,2,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,US,ZA,XX,,1,ivory pieces,,P,W
2011,II,Elephantidae,Loxodonta africana,US,ZA,ZW,4,41,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,US,ZA,,,210,ivory pieces,,P,W
2011,II,Elephantidae,Loxodonta africana,US,ZA,,12,76,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,US,ZA,,,5,tusks,,P,O
2011,II,Elephantidae,Loxodonta africana,US,ZM,ZA,2,,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,US,ZM,,,4,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,US,ZW,,,294,ivory carvings,g,P,W
2011,II,Elephantidae,Loxodonta africana,US,ZW,,4,,ivory carvings,,P,I
2011,II,Elephantidae,Loxodonta africana,US,ZW,,,16,ivory carvings,,P,W
2011,II,Elephantidae,Loxodonta africana,US,ZW,,2,2322.5,tusks,kg,H,W
2011,II,Elephantidae,Loxodonta africana,US,ZW,,2,,tusks,,H,I
2011,II,Elephantidae,Loxodonta africana,US,ZW,,37,,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,US,ZW,,,1,tusks,,P,W
2011,II,Elephantidae,Loxodonta africana,XX,ZA,BW,,4,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,XX,ZA,MZ,,3,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,XX,ZA,ZA,,2,tusks,,P,W
2011,II,Elephantidae,Loxodonta africana,XX,ZA,ZW,,16,tusks,,H,W
2011,II,Elephantidae,Loxodonta africana,XX,ZW,,,2,ivory carvings,,P,W
